"text","created_at","retweet_count","favorite_count","display_text_width"
"Thank you Butler, Pennsylvania!
https://t.co/4bjYabvV6g",2020-10-31 23:47:53,9847,53720,55
"Just signed an order to protect fracking and the oil and gas industry. This means JOBS, low energy bills, and continued AMERICAN ENERGY INDEPENDENCE! Sleepy Joe would BAN fracking and destroy American energy jobs! He has NO clue!!",2020-10-31 22:07:18,43249,214603,230
"Thank you to the wonderful @RJHarrisWHP580 for the nice words on @FoxNews. Tremendous enthusiasm in Pennsylvania, and everywhere else. The Great Red Wave is coming!",2020-10-31 21:47:59,15558,90572,164
"We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD! Together with the incredible people of Pennsylvania, we will MAKE AMERICA GREAT AGAIN! 

#ElectionDay #MAGA<U+0001F1FA><U+0001F1F8> 
https://t.co/gsFSgh2KPc https://t.co/7EwfCm23U7",2020-10-31 21:36:18,19524,85800,214
"Over the next four years, we will stop the radical indoctrination of our students, and restore PATRIOTIC EDUCATION to our schools. We will teach our children to love our Country, honor our history, and always respect our great American Flag. https://t.co/gsFSgh2KPc https://t.co/RcQg0Vtk7V",2020-10-31 21:31:03,24674,104802,265
"We invested $2.5 TRILLION in the Military and we saved the Philly Shipyard. We passed VA Choice and VA Accountability. Al-Baghdadi and Soleimani are DEAD. I withdrew from the disastrous Iran Nuclear Deal—and instead of endless war, we are forging PEACE in the Middle East! https://t.co/Yz3ry24XHp",2020-10-31 21:26:20,14236,62407,272
"https://t.co/cb16JyPTPL",2020-10-31 20:58:48,7443,39059,23
"https://t.co/pMV1Lker22",2020-10-31 20:58:36,6392,33848,23
"https://t.co/rlPJbzLvss",2020-10-31 20:58:26,6135,33060,23
"https://t.co/vaf3BrSE6Q",2020-10-31 20:58:06,6361,34128,23
"3 days from now, we are going to win Pennsylvania! With your support, we will continue to bring back your jobs, and cut your taxes &amp; regulations. Biden would wipe out your factories, ship your jobs to China, raise your taxes, &amp; eliminate private healthcare!https://t.co/IjvKseSiTI",2020-10-31 20:56:43,12833,54838,288
"Thank you Reading, Pennsylvania!
https://t.co/ywpNmRgxqz",2020-10-31 20:53:52,9622,51276,56
"Biden &amp; Obama owe a massive apology to the People of Flint. The water was poisoned on their watch. Not only did they fail them, Biden proudly accepted the endorsement of disastrous Gov Rick Snyder! Unlike Biden, I will always stand with the People of the Great State of MICHIGAN!",2020-10-31 19:07:38,36756,165550,283
"Biden’s plan to Abolish American Energy is an economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to BAN FRACKING &amp; send PA into a nightmare of poverty &amp; depression. Gas prices would explode &amp; family incomes would plummet—I will always defend &amp; promote PA energy! https://t.co/tdYqMVWQGM",2020-10-31 18:58:22,12124,50248,296
"Our ECONOMY is now surging back faster, better, bigger and stronger than any nation on earth. We just had the best quarter of ECONOMIC GROWTH EVER recorded - a 33.1% increase, and next year will be the GREATEST ECONOMIC YEAR in the history of our Country! https://t.co/gsFSghkmdM https://t.co/Kbyl4zVUWM",2020-10-31 18:42:11,12184,57197,279
"I ran for office 4 years ago because I could not sit by &amp; watch any longer as a small group of Washington Insiders continued to get rich bleeding America Dry. No one embodies this betrayal &amp; treachery more than Joe Biden. Joe profited from the misery he unleashed on PA workers! https://t.co/2A9Ma5gCQX",2020-10-31 18:37:55,23575,98714,286
"Pennsylvania is where the story of American Independence began – it is the state where the American Constitution was signed – and 3 days from now this is the state that will SAVE THE AMERICAN DREAM! A great RED WAVE is forming! https://t.co/gsFSghkmdM https://t.co/PussYXD40e",2020-10-31 18:36:51,12329,56150,251
"Thank you Newtown, Pennsylvania! #MAGA 
https://t.co/0y7W5oRMom",2020-10-31 18:36:08,8675,45196,63
"Will be making a special speech in Pennsylvania at 12:30 P.M. Eastern!",2020-10-31 16:11:12,19280,144819,70
"Last night, our Country’s brave warriors rescued an American hostage in Nigeria. Our Nation salutes the courageous soldiers behind the daring nighttime rescue operation and celebrates the safe return of yet another American citizen!",2020-10-31 15:57:02,45518,231157,232
"Gallup: 56% of the U.S. is more satisfied with conditions now, even during a pandemic (we are rounding the turn!), than they were 4 years ago under Obama/Biden. Hasn’t been equaled in recent times!",2020-10-31 15:22:02,22038,113133,197
"THANK YOU! #MAGA https://t.co/EEmSU6uPAy",2020-10-31 15:20:18,17896,84185,40
".@Victoria_Spartz will be a terrific Congresswoman for Indiana. Working with me, she will Create Jobs, Lower Taxes, Deliver for our Farmers, and Protect and Defend your Second Amendment. Victoria has my Complete and Total Endorsement! #IN05 https://t.co/ka2L9jBKyq",2020-10-31 15:08:47,6024,27670,264
"We need Esther Joy King (@Esther4Congress) in Congress for Illinois! She is a Strong Supporter of our #MAGA agenda and she’s running against a Total Fraud who the Democrats are now rushing to save. Esther has my Complete and Total Endorsement! #IL17 https://t.co/4A5uBGYmBf",2020-10-31 15:08:42,6524,27818,273
".@JakeLaTurner will be a phenomenal Congressman for the people of Kansas! He will help us Lower your Taxes, Support our Brave Law Enforcement, Build the Wall, and Protect and Defend your Second Amendment. Jake has my Complete and Total Endorsement! #KS02 https://t.co/Nzpbh7DqUN",2020-10-31 15:08:37,5694,25437,278
"Steve Negron (@SteveNegronNH) will be a tireless advocate in Congress for the State of New Hampshire! An Air Force Veteran, he is Strong on the Economy, our Brave Law Enforcement and your Second Amendment. Steve has my Complete and Total Endorsement! #NH02 https://t.co/9Zq8LQXZkn",2020-10-31 15:08:33,5326,23882,280
".@FrankPallottaNJ will be a great Congressman for the terrific people of New Jersey! He is Strong on the Economy &amp; Jobs, Low Taxes, the Military, our Brave Law Enforcement, and your Second Amendment. Frank has my Complete and Total Endorsement! #NJ05 https://t.co/ICVP3Nc6Cs",2020-10-31 15:08:29,5416,23854,278
".@CheleFarley will be an incredible Congresswoman for the Great State of New York! An engineer and businesswoman, she is Strong on the Economy, Infrastructure, Law &amp; Order, and your Second Amendment. Chele has my Complete and Total Endorsement! #NY18 https://t.co/4NwXoQuozj",2020-10-31 15:08:25,7619,35511,278
".@CliffBentz will be a great Congressman for the people of Oregon! A Successful Rancher, he is Strong on Jobs &amp; the Economy, Trade, Law &amp; Order, our Military &amp; Vets, and your Second Amendment. Cliff has my Complete and Total Endorsement! #OR02 https://t.co/8779E6IPzx",2020-10-31 15:08:21,4940,22469,279
"Sheriff Troy Nehls (@SheriffTNehls) will be an incredible Congressman for the State of Texas! An Army Veteran, he Strongly Supports Law &amp; Order, the Wall, our Military &amp; Vets, and your Second Amendment. Troy has my Complete and Total Endorsement! #TX22 https://t.co/yMWFwACCVL",2020-10-31 15:08:16,5994,25868,284
"We need Genevieve Collins (@GCForCongress) in Congress for Texas! She is Strong on Jobs &amp; the Economy, National Security and Education, and she will always Defend your Second Amendment. Genevieve has my Complete and Total Endorsement! #TX32 https://t.co/7YwS3ZwTQe",2020-10-31 15:08:09,5345,24115,268
"Big Jim Justice (@JimJusticeWV) is a GREAT Governor of West Virginia! An experienced businessman, he Creates Jobs, Stands with Life, Defends the Second Amendment, and Loves our Coal Miners. Big Jim has my Complete and Total Endorsement! #WVGOV https://t.co/Qrtvs1crqm",2020-10-31 15:08:04,5542,25812,267
".@DerrickVanOrden will be a terrific Congressman for Wisconsin! A former Navy SEAL, he will stand for Law &amp; Order, Jobs, the Wall, and he will always Protect Life and the Second Amendment. Derrick has my Complete and Total Endorsement! #WI03 https://t.co/wFd72N7LI9",2020-10-31 15:07:59,5161,23368,269
"Blake Moore (@ElectBlakeMoore) will be a Great Congressman for Utah! He is Strong on Jobs &amp; the Economy, Healthcare, our Military &amp; Vets, and your Second Amendment. Blake has my Complete and Total Endorsement! #UT01 https://t.co/tj4Bx1rUuA",2020-10-31 15:07:54,4638,21283,247
"Dr. Mariannette Miller-Meeks (@MillerMeeks) will do a great job in Congress for Iowa! A Doctor and Veteran, she will Deliver Great Health Care, Defend Life, and Protect your Second Amendment. Mariannette has my Complete and Total Endorsement! #IA02",2020-10-31 15:07:49,8832,44176,248
"Scott Franklin (@ScottFranklinFL) will be an incredible Congressman for the State of Florida! A Navy Veteran, he will help us Lower your Taxes, Strengthen our Military and Defend your Second Amendment. Scott has my Complete and Total Endorsement! #FL15 https://t.co/RdZ1JPdJc6",2020-10-31 15:07:33,4600,21090,276
"Lisa McClain (@LisaForCongress) will be an incredible Congresswoman for Michigan! She is Strong on the Economy &amp; Jobs, Border Security, Infrastructure, our Military &amp; Vets, and the Second Amendment. Lisa has my Complete and Total Endorsement! #MI10 https://t.co/r2NokBwGfW",2020-10-31 15:07:28,5049,22048,280
"Congressman (@JDanBishop) is doing a terrific job for North Carolina! In Congress, Dan fights to Create Jobs, Strengthen our Military, and Defend your Second Amendment. Dan has my Complete and Total Endorsement! #NC09 https://t.co/hj7CYPcFFL",2020-10-31 15:07:12,4708,21524,241
"Vote for @NancyMace! Her opponent, Joe Cunningham, is a puppet for Nancy Pelosi and the Radical Left! #SC01 https://t.co/XCtZNrbrT6",2020-10-31 15:07:06,5583,25265,107
"Jim O’Neill (@JimONeillNC) will be a fantastic Attorney General for North Carolina! Strong on Law &amp; Order, the Constitution, and the Second Amendment, Jim has my Complete and Total Endorsement! https://t.co/Oekn8B8l46",2020-10-31 15:06:56,5625,26483,221
"https://t.co/gsFSghkmdM
#ElectionDay #MAGA<U+0001F1FA><U+0001F1F8> https://t.co/j5F8vNZYPI",2020-10-31 14:49:31,12594,52016,44
"Big win for our very elite U.S. Special Forces today. Details to follow!",2020-10-31 13:41:32,33412,220180,72
"Biden and the Radical Left are asking for the largest tax hike in the history of the U.S. Remember that when you VOTE!",2020-10-31 13:40:13,21590,103557,118
"Joe Biden will PACK THE COURT. Also, he never gave the answer who his Radical Left Justices will be!",2020-10-31 12:39:38,22234,128975,100
"I paid many millions of dollars in Taxes to the Federal Government, most of which was even paid early, or PREPAID. MANY $MILLIONS. The Failing @nytimes never likes reporting that!",2020-10-31 12:34:13,23450,120265,179
"“President Obama meant a lot to Black people, but he didn’t do a thing for Black people”. Vernon Jones, Georgia State Represenative, Trump supporter. @ffweekend",2020-10-31 12:25:20,23531,113238,160
"Suburban Women are trending strongly to our campaign because they want SAFETY, SECURITY, and love the fact that I terminated the REGULATION that would destroy their neighborhood and with it, the American Dream. Biden would bring the REGULATION back in a MUCH stronger form!!!",2020-10-31 05:42:35,22312,115718,275
"“A Biden win would mean the end of Fracking in Pennsylvania, Texas, and everywhere else. Millions of jobs would be lost, and Energy prices would soar.” @OANN  And we would no longer be Energy Independent!!!",2020-10-31 05:20:51,23092,105309,206
"MAKE AMERICA GREAT AGAIN!",2020-10-31 04:39:21,43563,321387,25
"https://t.co/BlvIw1qaYu",2020-10-31 03:51:19,17080,66051,23
"https://t.co/jeGtpWi5mx",2020-10-31 03:50:08,13691,55777,23
"There is only one way to defend your dignity. There is only one way to defend your family and your Country. There is only one way to preserve, protect and defend the American Way of Life: you must show up and vote on November 3rd! https://t.co/gsFSgh2KPc https://t.co/14MbcBz2oH",2020-10-31 00:29:50,19448,71692,254
"Joe Biden is a corrupt politician who has done nothing but betray you for 47 long years - selling out to lobbyists, China, big pharma &amp; foreign countries. He will stab you in the back. He only cares about political power &amp; he will use that power to hurt you &amp; enrich his cronies! https://t.co/8B9kZ5sdEJ",2020-10-31 00:29:19,21669,88185,291
"...Biden’s deadly migration policies will overwhelm taxpayers and open the floodgates to terrorists, jihadists, and violent extremists. Under my Administration, the safety of our families will always come FIRST!",2020-10-31 00:23:33,15671,72532,211
"Biden has pledged a staggering 700% increase in refugees from the most dangerous and violent terrorist hot spots on earth. He has also vowed to terminate our national security travel bans, allowing for unlimited migration from war zones, and terrorist havens...",2020-10-31 00:23:32,30277,113220,261
"https://t.co/aHEqP4fmIf",2020-10-31 00:05:16,11421,50885,23
"https://t.co/B8m4mhNvct",2020-10-31 00:05:01,15484,60419,23
"Your far-left Dem Attorney General, and your Dem Governor tried to shut down our rally, silence the people of Minnesota, and take away your freedom of assembly. They thought we would cancel – but I said NO WAY, I will NEVER abandon the people of Minnesota! https://t.co/wF1uolGlf6",2020-10-31 00:04:19,30369,117067,280
"President Obama used to say that “if you wanted to see something really screwed up, give it to Joe Biden to do.” In fact, he tried to keep Joe from running, “you don’t have to do this Joe”, and then wouldn’t endorse him until long after the Primaries ended. “Joe is lost!”.",2020-10-30 23:51:21,31735,148748,273
"THANK YOU MINNESOTA!
https://t.co/OMIAwVQcY7",2020-10-30 23:42:41,14813,76218,44
"Joe Biden will lock down our entire Country. Biden will make you a prisoner in your own home, and a prisoner in your own Country. Biden’s plan will kill the American Dream—Get your friends, get your family, get your neighbors and GET OUT AND VOTE! #MAGA https://t.co/fH8Iq6i8d3",2020-10-30 22:02:23,20130,65639,277
"I’ve done more in 47 months than Joe Biden has done in 47 years! A vote for Republicans is a vote for the American Dream, and the party of Abraham Lincoln! #MAGA https://t.co/gsFSgh2KPc",2020-10-30 21:52:46,13907,68217,185
"The Election should end on November 3rd., not weeks later!",2020-10-30 21:48:23,49670,328666,58
"This election is a choice between a Trump Super Boom or a Biden Depression, and it’s between a safe vaccine or a devastating Biden lockdown! https://t.co/FkOHz0XUS2 https://t.co/IEPULUXAXe",2020-10-30 21:47:46,11043,48761,164
"One of the most important issues is LAW &amp; ORDER. Biden stands with the rioters &amp; looters - I stand with the HEROES of law enforcement. If Biden wins, the rioters in the streets will be running your federal government. No city, no family, and no community will be safe. VOTE #MAGA! https://t.co/fjokM0yWiG",2020-10-30 21:46:12,11585,48416,288
"https://t.co/wl1codKkZ3",2020-10-30 21:36:12,12945,66822,23
"https://t.co/ewR0TUgCtX",2020-10-30 21:35:00,7518,37889,23
"This election is the most important election of our lifetime! Get out and VOTE to #MAGA! https://t.co/jM4hTHUYDF",2020-10-30 21:34:49,9669,46994,112
"THANK YOU WISCONSIN!
https://t.co/9l46T76kwu",2020-10-30 21:27:25,9396,51970,44
"Volunteer to be a Trump Election Poll Watcher. Sign up today! 

#MAGA #Election2020 
https://t.co/3AnrRUPTtZ",2020-10-30 19:29:49,8334,37039,108
"Your VOTE will continue HISTORIC job growth and make sure America keeps WINNING. Arizona, Georgia, Nevada, Texas - Get out and VOTE today! Find your Early Voting Location below. https://t.co/135RZzXIeI",2020-10-30 19:16:09,8536,39407,201
"We did not come this far, and fight this hard, only to surrender our Country back to the Washington Swamp—So get your friends, get your family, get your neighbors &amp; GET OUT &amp; VOTE! On November 3rd we must finish the job and Drain the Swamp once and for all.https://t.co/1HSPRkWMTg",2020-10-30 19:12:45,19026,70991,288
"Joe Biden is a corrupt politician—the Biden family is looking more &amp; more like a crime family. They took millions of $$ from the Chinese Communists, while Vice President Biden shipped Michigan jobs to China. If Biden wins, China Wins. When we win, Michigan wins, and AMERICA wins! https://t.co/YpnjH8838X",2020-10-30 19:10:02,14641,61920,284
"This election will decide whether we restore the rule of a corrupt political class – or whether we declare that in America, we are still governed by THE PEOPLE! Get out and VOTE!
https://t.co/gsFSgh2KPc",2020-10-30 19:06:15,9356,40215,202
"Biden’s speech is 90% made up stories and lies. Only broadcast on @FoxNews.",2020-10-30 19:05:05,17379,107746,75
"...Disasters. At every turn, Biden twisted his knife into the back of Michigan workers. In 2016, Michigan voted to FIRE this corrupt political establishment and you elected an outsider as President who is finally putting AMERICA FIRST!

#VOTE #MAGA",2020-10-30 19:03:33,9819,46300,248
"...a cheerleader for NAFTA – sending your auto Jobs to Mexico. He voted for China’s entry into the World Trade Organization – gutting your industries to finance China’s rise. HALF of all Michigan auto manufacturing jobs were ELIMINATED after the Biden-Backed NAFTA and China...",2020-10-30 19:03:33,9595,45316,277
"Joe Biden spent the last 47 years outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. He is a diehard globalist who cares nothing for working people. He repeatedly tried to cut Medicare &amp; Social Security. Biden was...",2020-10-30 19:03:32,21934,90092,283
"https://t.co/ucTqlNXNJ8",2020-10-30 18:59:25,6347,31127,23
"Joe Biden has vowed to abolish the entire U.S. Energy Industry — no fracking, no energy, and high gas prices. While I am President, America will proudly remain ENERGY INDEPENDENT! https://t.co/pN1VF0zaB5",2020-10-30 18:58:37,8768,38762,203
"Biden wants the biggest Tax Increase in the history of our Country!",2020-10-30 18:56:05,27218,155658,67
"https://t.co/BlMv2KsM7W",2020-10-30 18:54:19,9640,33236,23
"THANK YOU MICHIGAN! https://t.co/eTip7kTQXJ",2020-10-30 18:53:22,9050,48445,43
"On my way to MICHIGAN, WISCONSIN, and MINNESOTA! https://t.co/7eEpmAJKCO",2020-10-30 17:07:13,13244,77319,72
"Biden would lock us down forever. We are rounding the corner! https://t.co/zvSfKUo1gd",2020-10-30 16:52:45,11464,51054,61
"Happy Birthday to our wonderful Ivanka. Now go back to work! November 3rd. https://t.co/mQF1xHV3Qh",2020-10-30 16:48:55,24780,176881,74
"Such a Great Honor! Thank you, Brett! https://t.co/AocgUSqOTU",2020-10-30 16:47:03,10447,66263,37
"Great Red Wave! https://t.co/0HvMzsNwuZ",2020-10-30 16:45:50,7843,45926,15
"https://t.co/qJUxmsEPv8",2020-10-30 16:10:09,8374,39251,23
"https://t.co/KhfjwtX2JT",2020-10-30 16:10:08,6392,30742,23
"https://t.co/voxNnIYMpe",2020-10-30 16:10:07,12579,68644,0
"This decision is CRAZY and so bad for our Country. Can you imagine what will happen during that nine day period. The Election should END on November 3rd. https://t.co/Hkftv9Jp56",2020-10-30 15:49:39,14365,58400,153
"I would NEVER have taken the endorsement of the man who, through gross incompetence, poisoned the people of Flint, Michigan. Former RINO Governor Rick Snyder should be ashamed of himself and his service. I was asked to help fix it. Biden took his endorsement. VOTE TRUMP!!!",2020-10-30 13:36:06,26400,123488,273
"SECOND AMENDMENT!",2020-10-30 13:19:06,30971,208851,17
"SUPREME COURT!",2020-10-30 13:17:33,20488,158317,14
"33.1% GDP - BEST IN USA HISTORY. IF I AM ELECTED, NEXT YEAR WILL BE OUR BEST EVER!",2020-10-30 13:05:58,35092,199170,82
"Rigged? https://t.co/KX5S0IrouV",2020-10-30 12:54:55,23000,83756,7
"The @nytimes now admits that patients ill with Covid are getting better faster and at higher (much) percentages.",2020-10-30 12:22:37,23862,114082,112
"More Testing equals more Cases. We have best testing. Deaths WAY DOWN. Hospitals have great additional capacity! Doing much better than Europe. Therapeutics working!",2020-10-30 12:15:58,22076,123222,165
"If Sleepy Joe Biden is actually elected President, the 4 Justices (plus1) that helped make such a ridiculous win possible would be relegated to sitting on not only a heavily PACKED COURT, but probably a REVOLVING COURT as well. At least the many new Justices will be Radical Left!",2020-10-30 06:57:37,16804,84786,280
"Biden will destroy the United States Supreme Court. Don’t let this happen!",2020-10-30 06:40:35,31428,187402,74
"#BidenCrimeFamiily",2020-10-30 06:37:17,37902,168507,18
"MAKE AMERICA GREAT AGAIN. VOTE!!!",2020-10-30 06:34:40,35676,259295,33
"Watch the Great Red Wave!",2020-10-30 06:32:27,25094,182367,25
"Way ahead in Texas!",2020-10-30 06:32:00,19028,158639,19
"Sports Reporter Calls Jack Nicklaus‘ Endorsement of President Trump ‘Divisive‘ https://t.co/BDcWAL6wp0 via @BreitbartNews Who is Darren Rovell? Thank you Jack!!!",2020-10-30 06:31:06,9226,49939,161
"Pollak: 11 Shining Successes of President Donald Trump‘s First Term https://t.co/VW5w4YtBQ5 via @BreitbartNews",2020-10-30 06:22:37,9818,42723,110
"Philadelphia Firefighters Union Votes to Endorse Trump https://t.co/rI6mQUZMbE via @BreitbartNews",2020-10-30 06:17:04,13897,68683,97
"Keith Ellison Restricts Freedom of Assembly of Political Opponents https://t.co/WAPPsfQrWk via @BreitbartNews We were planning for as many as 25,000 people in Minnesota. Now the Governor, at the last moment, will only allow the first 250 people to attend. Riots plus Omar = WIN!",2020-10-30 06:13:36,13645,41003,278
"https://t.co/OfmL1fPSjZ",2020-10-30 03:14:41,13422,53715,23
"https://t.co/9m7w0uurXy",2020-10-30 02:33:20,14152,55717,23
"For years you had a President who apologized for America—now you have a President who is standing up for America! Get your friends, get your family, get your neighbors and GET OUT &amp; VOTE! On 11/3 we must finish the job and Drain the Swamp once and for all! https://t.co/RZzSuwLUSP",2020-10-30 02:32:17,27925,119066,284
"https://t.co/gsFSghkmdM https://t.co/fg5US7VpUJ",2020-10-30 00:14:13,16563,70613,23
"The Fake News refuses to cover the fact that GDP went up 33.1% for the 3rd Quarter, the best number by far in our Country’s history!",2020-10-30 00:04:08,48870,216546,132
"My Administration has suspended the entry of refugees from terror-compromised nations such as Syria, Somalia and Yemen. Biden’s plan surges refugees 700% into Minnesota, Michigan &amp; Pennsylvania—burdening schools &amp; hospitals while opening the floodgates to Radical Islamic Terror.",2020-10-29 23:45:19,37641,149438,287
"Failed RINO former Governor Rick Snyder of Michigan was a disaster with respect to the Flint Water CATASTROPHE, and a very bad Governor overall. He hurt so many people with his gross incompetence. He reminds me of Sleepy Joe!",2020-10-29 23:34:47,20320,102514,225
"Forced to move our Rally tonight in Fayetteville, North Carolina, to Monday, due to high speed winds and bad weather. I love you North Carolina. Stay safe, see you on Monday!!!",2020-10-29 20:48:29,25527,158795,176
"If I don’t sound like a typical Washington politician, it’s because I’m NOT a politician. If I don’t always play by the rules of the Washington Establishment, it’s because I was elected to fight for YOU, harder than anyone ever has before! https://t.co/gsFSgh2KPc https://t.co/kCtPkRWdY4",2020-10-29 20:39:08,24487,106835,263
"For half a century, Joe Biden has been outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. Joe Biden is a corrupt politician—If Biden Wins, China Wins. When We Win, Florida Wins—and America Wins! https://t.co/UdqQqmxvL7",2020-10-29 20:05:56,18198,75269,257
"This election is a choice between the AMERICAN DREAM and a SOCIALIST NIGHTMARE. Our opponents want to turn America into Communist Cuba or Socialist Venezuela. As long as I am President, America will NEVER be a socialist Country! https://t.co/gsFSgh2KPc",2020-10-29 19:58:55,17548,69575,252
"https://t.co/OINMUQvdRo",2020-10-29 19:57:21,9753,48793,23
"https://t.co/njpD3ekBOv",2020-10-29 19:57:01,8141,39001,23
"Your VOTE on Tuesday, November 3rd is going to SAVE OUR COUNTRY. We are going to defeat the Marxists, Socialists, Rioters, Flag-Burners, and Left-wing Extremists! Get out and VOTE! #MAGA https://t.co/gsFSgh2KPc",2020-10-29 19:54:59,14377,59106,210
"https://t.co/FUh5kox16R",2020-10-29 19:49:38,13144,49945,23
"I was thrilled to be back in my home state of FLORIDA! 5 days from now, we are going to win FLORIDA, and we are going to WIN 4 more years in the White House. Get out and VOTE! MAKE AMERICA GREAT AGAIN!! 
https://t.co/cbk66G7tlU",2020-10-29 19:49:09,14693,69126,227
"THANK YOU TAMPA, FLORIDA!
https://t.co/1gXlNJCdHl",2020-10-29 19:39:03,13451,70496,49
"Thank you to Joe Scarborough (@JoeNBC) for seeing the light. Our Country is doing great! https://t.co/7vLxNScOjo",2020-10-29 17:25:24,17364,69619,112
"A 3 day extension for Pennsylvania is a disaster for our Nation, and for Pennsylvania itself. The Democrats are trying to steal this Election. We have to get out and VOTE in even larger numbers. The Great Red Wave is coming!!!",2020-10-29 17:12:49,35107,153070,226
"Weekly Jobless Claims just hit a 7 month low!",2020-10-29 17:05:10,25460,151067,45
"....He also worked at, of all places, @Google. They all have big liability!!!",2020-10-29 16:56:57,9641,50861,77
"So it turns out that the wise guy promoted as “Anonymous” by the @nytimes, named Miles Taylor (who I never even heard of!), was only a little known “staffer” as opposed to a “Senior Administration Official”. He then scammed @CNN, lied to @andersoncooper, &amp; got a job there....",2020-10-29 16:56:56,19372,85080,280
"Our hearts are with the people of France. America stands with our oldest Ally in this fight. These Radical Islamic terrorist attacks must stop immediately. No country, France or otherwise can long put up with it!",2020-10-29 16:46:55,41010,216697,212
"Thank you Mark! #MAGA https://t.co/ptqzlqb8ep",2020-10-29 16:24:03,11208,52183,21
"THANK YOU! #MAGA https://t.co/24HVNRnBSX",2020-10-29 14:07:31,21016,93396,16
"GDP number just announced. Biggest and Best in the History of our Country, and not even close. Next year will be FANTASTIC!!! However, Sleepy Joe Biden and his proposed record setting tax increase, would kill it all. So glad this great GDP number came out before November 3rd.",2020-10-29 13:55:36,37669,161046,276
"Thank you to Dave Rubin, author of “Don’t Burn This Book”, just announced on @foxandfriends that he is voting for your favorite President, me. “I think Donald Trump has done a lot of good. When I see an American flag, I see Trump support.”",2020-10-29 13:35:39,18730,102427,239
"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MAGA
https://t.co/3AnrRV7uSz",2020-10-29 12:51:33,10058,43622,91
"https://t.co/gsFSghkmdM https://t.co/Mu6grSAmV9",2020-10-29 12:49:00,15106,75357,23
"https://t.co/mnL4DgfHw5",2020-10-29 12:43:29,48502,206725,23
"Maria is badly needed in Washington. She is an outstanding person who truly loves her Country and her State. Her opponent, @DonnaShalala, is a political hack who is a puppet of Nancy Pelosi. She does nothing for Florida. Maria has my Complete &amp; Total Endorsement! https://t.co/4GumAgOA3J",2020-10-29 04:09:30,17479,70419,267
"https://t.co/gsFSgh2KPc",2020-10-29 02:48:47,10511,55779,23
"Jack, this is a Great Honor. Thank you! https://t.co/60WWISm5hs",2020-10-29 02:36:05,35726,187306,39
"https://t.co/gsFSgh2KPc https://t.co/j7Z5jC05wP",2020-10-29 00:53:58,19119,107360,23
"https://t.co/4LTWLgbmsf",2020-10-28 23:41:09,19459,72364,0
"Why isn’t Biden corruption trending number one on Twitter? Biggest world story, and nowhere to be found. There is no”trend”, only negative stories that Twitter wants to put up. Disgraceful! Section 230",2020-10-28 23:34:05,59507,247687,201
"A vote for Joe Biden is a vote for the biggest TAX HIKE in history, crushing regulations, slashing Medicare and Social Security, and abolishing American Energy. A vote for Biden is a vote for open borders, offshoring jobs, shredding the Second Amendment...https://t.co/lrveykMf4R",2020-10-28 23:32:00,14489,57698,279
"https://t.co/6Bww8zo4bk",2020-10-28 23:26:16,8428,41063,23
"If you vote for Biden, your kids will not be in school, there will be no graduations, no weddings, no Thanksgiving, no Christmas, and no Fourth of July! https://t.co/Pjyd8TGXME",2020-10-28 23:25:59,26150,113212,176
"We will end surprise medical billing, require price transparency, lower drug prices even more, protect Social Security and Medicare, and we will ALWAYS protect patients with pre-existing conditions! https://t.co/0otWkqA1wC",2020-10-28 23:21:29,13866,58808,222
"Thank you Goodyear, Arizona! Get out and VOTE — Together, we are going to MAKE AMERICA GREAT AGAIN! https://t.co/r7mVXvoFD2",2020-10-28 23:19:10,15851,75915,123
"....associated with this FRAUD on the American people!",2020-10-28 21:42:49,10908,61821,54
"Who is Miles Taylor? Said he was “anonymous”, but I don’t know him - never even heard of him. Just another @nytimes SCAM - he worked in conjunction with them. Also worked for Big Tech’s @Google. Now works for Fake News @CNN. They should fire, shame, and punish everybody....",2020-10-28 21:42:48,25189,108346,274
"Thank you @RSBNetwork! #MAGA 
https://t.co/iHlBpNDgkQ",2020-10-28 21:17:32,13810,61985,53
"https://t.co/1BHWlr9tJx",2020-10-28 21:09:39,8513,45075,23
"https://t.co/pcPu2cohJI",2020-10-28 21:09:31,7404,37962,23
"I’m NOT just running against Joe Biden—I’m running against the left-wing media, the Big Tech giants, and the wretched Washington Swamp. They have nothing but disdain for you and your values—get out and VOTE to #MAGA! https://t.co/ZYiv9biLvX",2020-10-28 21:09:01,24767,99400,240
"Proud citizens like you helped build this Country—and together, we are taking back our Country. We are returning power to YOU, the American People! Get out and VOTE — so we can MAKE AMERICA GREAT AGAIN! https://t.co/rjQcHUoaoT",2020-10-28 21:05:31,20436,83555,226
"THANK YOU ARIZONA! #MAGA 
https://t.co/QgUI58S4D3",2020-10-28 20:49:37,10337,55811,49
"Why isn’t Twitter trending Biden corruption? It’s the biggest, and most credible, story anywhere in the world. Fake Trending!!!",2020-10-28 18:54:01,70743,342570,127
"Media and Big Tech are not covering Biden Corruption!",2020-10-28 16:36:55,52594,249867,53
