"text","created_at","retweet_count","favorite_count","display_text_width"
"TONIGHT at 5PM: Joining @LouDobbs to talk about what our Administration is doing to support the African American community and advance safety and prosperity for all Americans.",2020-06-10 21:42:17,1033,0,139
"Proud to work hand-in-hand with @CDCgov &amp; @SecretarySonny to quickly respond to outbreaks in meat packing facilities across the country &amp; secure our food supply. Because of these efforts, food will be kept on the table for Americans families everywhere. https://t.co/xYC7MuC94R",2020-06-09 22:04:20,560,0,144
"#MoreThanEverBefore people are experiencing emotional and #mentalhealth crises, such as PTSD, in response to a wide range of situations and stress. As we recognize June as #PTSDAwarenessMonth, it is important to know the signs and get help. Remember, it is okay to not be okay. https://t.co/unbPiCC0dM",2020-06-09 20:14:32,372,0,140
"Insightful and thoughtful meeting with @theangiestanton, @Chaplain_Black, @ScottTurner45, and others today at the @WhiteHouse. Discussed public safety, law and order, and how our Nation can move forward Together with equality of opportunity for every American. https://t.co/KMcvAAMLLN",2020-06-09 20:14:29,1409,0,140
"Today is a Historic Day for our Nation. The Senate has confirmed President @realDonaldTrump’s nominee, General Charles Q. Brown, Jr. as Chief of Staff to the @usairforce—the first-ever African American Service Chief in the history of our Country. Congratulations General Brown! https://t.co/6nbjUG01F8",2020-06-09 19:13:15,5559,0,140
"Today, President @realDonaldTrump held a roundtable discussion with law enforcement leaders, who discussed responsible ideas for reform and ways for police officers to act as better friends to their communities.

1600 Daily: https://t.co/A68ueVC88u https://t.co/dTktuDeXZ2",2020-06-09 19:13:14,2753,0,140
"The NASDAQ surged to a new record today as our economy is starting to roar back to life under President @realDonaldTrump’s leadership! 
https://t.co/hFl7oL1C9W",2020-06-09 19:13:12,2308,0,139
"Great call with America’s Governors today after a record-breaking jobs report. We’ve added 2.5 MILLION jobs to the economy and we’re safely reopening businesses and schools across the Country. We’re getting there, America! <U+0001F1FA><U+0001F1F8> https://t.co/sG5mg4VJSb",2020-06-08 19:33:28,1563,0,139
"Happy Anniversary to my best friend and Wonderful Wife, @SecondLady! Being your husband for the last 35 years has been the greatest blessing of my life! <U+2764><U+FE0F> https://t.co/nDuevFNmyO",2020-06-08 17:26:15,3808,0,139
"On June 6, 1944, our Greatest Generation bravely stormed the beaches of Normandy.

""Those who fought here won a future for our nation. They won the survival of our civilization. And they showed us the way to love, cherish, and defend our way of life for many centuries to come."" https://t.co/XbrWIkXFfl",2020-06-06 15:07:25,19869,0,139
"We will never forget or fail to honor the sacrifice of those who did not come home and our Nation will be forever grateful for the bravery and service of the Greatest Generation.",2020-06-06 15:07:23,950,0,139
"On the 76th Anniversary of #DDay, we pause to remember the more than 130,000 American and Allied troops whose selfless heroism on the beaches of Normandy secured freedom for decades to come. https://t.co/HXFlemS4RA",2020-06-06 15:07:22,2664,0,140
"https://t.co/FAypsSSqCs",2020-06-06 15:02:24,27704,0,44
"Our Great Nation is roaring back to life under President @realDonaldTrump’s leadership, and today’s record-breaking jobs numbers are a testament to the hard work of Americans across the Country! Recovery begins today! https://t.co/IGTUb7SXZH",2020-06-05 16:41:51,3481,0,140
"https://t.co/f12IHxBXMS",2020-06-05 16:41:48,156,0,39
"Visiting Hope Christian Church today to meet with community leaders and hear their insights on how we can move forward as a Nation in the wake of the tragic death of George Floyd.

https://t.co/fSqc4F0TaF",2020-06-05 16:41:47,648,0,140
"The unemployment rate was predicted to rise to over twenty percent in May.

Instead, it dropped. https://t.co/zSs7Oy4pMF",2020-06-05 16:41:44,2174,0,136
"""Equal justice under the law must mean that every American receives equal treatment in every encounter with law enforcement, regardless of race, color, gender, or creed."" https://t.co/oAuwguY1vt",2020-06-05 16:41:42,11725,0,140
"Greatest month of job growth EVER recorded! <U+0001F4AA> https://t.co/nvEE3UAZIk",2020-06-05 16:41:40,4586,0,85
"With 2.5 MILLION jobs added in May, we're on the way to an incredible period of growth! <U+0001F525> https://t.co/gRrmte6xS3",2020-06-05 16:41:39,8660,0,129
"We are going to make sure that the American people and American businesses large and small can recover...and then some! <U+0001F1FA><U+0001F1F8> https://t.co/wyER8PrvYP",2020-06-05 16:41:35,598,0,139
"Today’s extraordinary economic news is a tribute to President @realDonaldTrump’s leadership and this jobs report shows the resilience of the American people. Recovery begins today! https://t.co/zZT2UbX3Ng",2020-06-05 16:41:32,1620,0,139
"LIVE: President @realDonaldTrump holds a news conference https://t.co/qfXa9nMlTD",2020-06-05 16:41:30,6381,0,96
"It’s Jobs Day in America and the month of May saw 2.5 MILLON jobs added—the most recorded in a single month EVER! #TransitiontoGreatness https://t.co/4VdDEWtn71",2020-06-05 16:41:27,1610,0,140
"Joining @jimcramer on @TheStreet at 9:30AM to talk about jobs day in America. Tune in live!",2020-06-05 12:48:39,321,0,107
"Great to be with our wonderful Men and Women of the @SecretService. What a job they are doing! https://t.co/QEBvy1JdUp",2020-06-05 12:48:36,22649,0,139
"Be assured America, justice will be served, law and order will be restored, and our Nation will move forward with liberty and justice for all.",2020-06-05 12:48:28,918,0,140
"Grateful to meet with @KayColesJames, @StarParker, @ElroySailor &amp; others at the @WhiteHouse today to hear their insights about how we can move our Nation forward in the wake of the tragic death of George Floyd and the protests and rioting that have ensued. https://t.co/PtpjUFbahW",2020-06-05 12:48:27,1176,0,144
"https://t.co/SxGdF73xwI",2020-06-04 19:30:33,2987,0,39
"As mourners gather in Minneapolis for the Memorial Service of George Floyd, Karen and I extend our sympathies and prayers to his family and friends. His death was a tragedy and as President @realDonaldTrump assured the Nation, justice will be served.",2020-06-04 19:30:31,2881,0,140
"States across America are continuing to safely reopen &amp; get Americans back to work, &amp; today, the Coronavirus Task Force had a productive call with our Nation’s Governors. We’ll continue to work with every Governor to protect the American people &amp; put the Coronavirus in the past! https://t.co/GKp2iM29OL",2020-06-04 19:13:58,1271,0,148
"Proud to stand with President @realDonaldTrump today as he continued to take decisive action to promote Religious Freedom around the world. We will always stand for the First Freedom, the freedom of religion of every person of every faith. https://t.co/fjZWPbPTyn",2020-06-03 00:56:00,4090,0,140
"Thank you to all the Law Enforcement heroes working to protect our Nation’s Capital and keep America Safe. We support peaceful protests but will not allow the riots, looting or destruction of private property. https://t.co/M6761YicFf",2020-06-03 00:55:59,2032,0,140
"Productive meeting of the @WhiteHouse Coronavirus Task Force today. We’ve now performed 18 million tests nationwide and we are seeing hospitalizations and cases across the Country decline as states continue to safely reopening. We’re getting there, America. https://t.co/FS0OyVXDpf",2020-06-02 21:00:58,1150,0,139
"We are grateful for Herman’s service to our Nation and will continue to stand strongly for the Bible and all it represents at the ""Missing Man"" table.
https://t.co/rCmw7AiH80",2020-06-02 21:00:57,416,0,139
"We're saddened to hear of the passing of Herman Streitburger, a WWII Veteran &amp; American Patriot. In 2018, Herman donated his Bible to the “Missing Man” table at the Manchester VA Clinic to honor POWs &amp; MIAs. The Bible represents how important faith was to Veterans during the war.",2020-06-02 21:00:55,1661,0,144
"LIVE: President @realDonaldTrump delivers remarks https://t.co/ELc2p01GZX",2020-06-01 22:46:23,17608,0,89
"Today is the culmination of three and a half years of renewed leadership in space. It’s a tribute to the courage of our astronauts, American ingenuity at @NASA &amp; @SpaceX, the support of the American people &amp; the vision and leadership of President @realDonaldTrump. <U+0001F1FA><U+0001F1F8> https://t.co/YKck3CQ2Gy",2020-05-31 01:26:16,11519,0,140
"After today’s historic launch, the American people can be confident that we’re just getting started! We’ll never stop pushing to reach new heights &amp; we’ll inspire the world as America leads humanity into the vast expanse of space for generations to come. https://t.co/28RyUuzQUb",2020-05-31 01:26:14,677,0,140
"Nearly 4 years ago President @realDonaldTrump told America and the world: “We stand at the birth of a new millennium, ready to unlock the mysteries of space.” Now, the United States is once again launching American Astronauts into space on American rockets from American soil! https://t.co/E6GRNL2wwT",2020-05-31 01:06:33,10391,0,140
"Today, @SecondLady and I had the honor of joining President @realDonaldTrump to witness @Astro_Doug and @AstroBehnken complete a historic launch of from American soil on an American rocket at @NASAKennedy! This is the beginning of a new era of American leadership in space! https://t.co/ktDl9J2uhc",2020-05-31 01:06:32,10250,0,140
"Historic Day for America. 

American Astronauts on an American Rocket launched into space from American Soil for the first time in nearly a decade. <U+0001F1FA><U+0001F1F8>",2020-05-31 01:06:28,2443,0,139
"We have liftoff! Congratulations @Astro_Doug, @AstroBehnken, @NASA and @SpaceX! #LaunchAmerica <U+0001F1FA><U+0001F1F8>",2020-05-30 20:08:45,1247,0,113
"In Georgia alone, banks like Unity National Bank have distributed loans to more than 131,000 Georgian businesses. We are grateful for the strong support of banks like Unity National and we will continue to work to keep small businesses open and their employees on the payroll. https://t.co/qQZ6C7fLdn",2020-05-30 02:35:49,401,0,140
"It was a privilege to be with @SecretaryCarson, @SecretarySonny, @GovKemp &amp; inspiring business owners at Unity National Bank in Georgia. Through the Paycheck Protection we’ve distributed $510B in loans to small businesses to keep employees on the payroll during this pandemic. https://t.co/6V2EX90RdA",2020-05-30 02:35:47,343,0,144
"For Ravi’s family &amp; families around the world grieving the loss of a loved one, let's pray they’ll be comforted with the same assurance he had: that the day will come when God will wipe away every tear from your eyes &amp; theirs, &amp; in these challenging times, He will heal our land.",2020-05-29 19:57:17,316,0,144
"On this day, we also made a point to remember and pray for all who have endured heartbreak during these unprecedented times.",2020-05-29 19:57:16,564,0,140
"May God grant us all the grace to walk forward with hearts full of gratitude for the life that we honor today: the life of a man who undoubtedly heard, “Well done, good and faithful servant.” https://t.co/Sz3wVQCT6f",2020-05-29 19:57:14,498,0,139
"May God bless the memory of Ravi Zacharias and may God comfort his precious family as they mourn the passing of this good and great man.",2020-05-29 19:57:13,1328,0,140
"Ravi Zacharias's story has been an inspiration to millions. He fought the good fight. He finished the race. He kept the faith and clung to the power of the cross in the empty grave. And now we know there is laid up for him a crown, which the Lord will reward to him on that Day. https://t.co/gz458TO2d9",2020-05-29 19:57:11,462,0,140
"It was an honor to attend the Memorial Service of Ravi Zacharias with Karen today. Ravi was a man of faith who could rightly handle the word of truth like few others in our time &amp; he will be missed. In Ravi Zacharias, God gave us the greatest Christian Apologist of this century. https://t.co/zwb256DOsH",2020-05-29 19:57:09,731,0,140
"We believe in law and order in this Country. We condemn violence against property or persons. We will always stand for the right of Americans to peacefully protest and let their voices be heard.",2020-05-29 18:00:11,2258,0,139
"Our prayers are with the family of George Floyd and our prayers are also with the family of Ahmaud Arbery in Georgia. We have no tolerance for racism in America. We have no tolerance for violence inspired by racism. And, as President Trump said, justice will be served.",2020-05-29 18:00:10,6926,0,140
"Our hearts and prayers are with all the families of the more than 100,000 Americans who have lost their lives to the Coronavirus. We will never forget your loved ones or your loss. God bless them and God bless you all.",2020-05-28 14:19:06,2431,0,140
"Inspiring day at @NASAKennedy where @SecondLady and I had the privilege of meeting two brave American Astronauts @Astro_Doug and @AstroBehnken as they prepared for @NASA’s #LaunchAmerica mission. We are excited to return for the launch on Saturday! https://t.co/SXmDQedNCW",2020-05-28 01:42:25,568,0,140
"President @realDonaldTrump and I will be back at @NASAKennedy this Saturday to watch History in the Making as we send American Astronauts back to Space on an American Rocket for the first time in nearly 10 years! #LaunchAmerica <U+0001F1FA><U+0001F1F8>",2020-05-27 21:58:27,506,0,140
"Departing @NASAKennedy with @SecondLady. @NASA @SpaceX and  our two Great Astronauts @Astro_Doug &amp; @AstroBehnken were Ready to go but no launch today due to bad weather. Right Call...Safety First.",2020-05-27 21:58:25,518,0,144
"The countdown begins! Today @SecondLady and I will join President @realDonaldTrump and @FLOTUS for a HISTORIC day as we launch American astronauts on an American rocket into space from American soil for the first time in nearly a decade #LaunchAmerica",2020-05-27 15:52:50,3936,0,140
"Let’s pray for a safe and successful mission, that as these Heroic Astronauts “rise on the wings of the dawn...go up to the heavens,” that there “His hand will guide” them and “His right hand will hold” them fast. GodSpeed @AstroBehnken &amp; @Astro_Doug! <U+0001F1FA><U+0001F1F8>",2020-05-27 15:52:46,946,0,140
"As we prepare to launch two American Astronauts into space from @NASAKennedy for the first time in nearly 10 years, we encourage every American to pray for @AstroBehnken, @Astro_Doug &amp; the teams at @NASA &amp; @SpaceX who have worked to make this Historic day possible.",2020-05-27 15:52:45,1566,0,140
"With the continued partnership we have forged with state and local governments, with the tremendous efforts of our health care workers around America, and with God’s help, we will safely reopen America and protect our most vulnerable. https://t.co/lQOo139WQD",2020-05-26 23:00:11,371,0,140
"America's seniors deserve freedom of choice in healthcare and fair prices on prescription drugs.

President @realDonaldTrump is righting the wrongs of Obamacare. https://t.co/SdmWIRjnzr",2020-05-26 23:00:07,2798,0,140
"President @realDonaldTrump just announced a breakthrough agreement to slash the cost of insulin to Medicare enrollees! https://t.co/rC7FC9YiKo",2020-05-26 23:00:03,4735,0,140
"LIVE: President Trump Delivers Remarks on Protecting Seniors https://t.co/mZgZeor5pL",2020-05-26 23:00:02,8719,0,100
"14.1 MILLION tests have been performed in America and under President @realDonaldTrump’s direction, all 50 states have tested more than 2% of their population giving us a greater capacity to identify outbreaks as they occur and protect our citizens. https://t.co/8F197Wk05f",2020-05-26 22:59:55,632,0,140
"Good Conference Call today with our Nation’s Governors and the @WhiteHouse Coronavirus Task Force. Great progress is being made on safely reopening our Country as we continue to expand testing, see hospitalization steadily decline and get America working again!",2020-05-26 22:59:53,1208,0,139
"Land of the Free, because of the Brave.

On behalf of a grateful Nation, thank you. <U+0001F1FA><U+0001F1F8> https://t.co/oCkEbWQZIn",2020-05-25 20:36:16,3350,0,126
"We have made great progress on reopening America. President @realDonaldTrump and I are confident, that as all 50 states have begun the process of reopening, the American people are going to step forward and put this Country back to work in a safe and responsible way. https://t.co/ouoQp4dwIS",2020-05-25 15:04:35,925,0,140
"This is a freedom loving Country and today we feel on our hearts a particular weight of gratitude to the people who fought and died for that freedom. https://t.co/h69IpqNmlR",2020-05-25 15:04:31,851,0,139
"https://t.co/8fvJRDJREz",2020-05-25 15:04:29,27753,0,44
"https://t.co/U02F9CL0je",2020-05-25 15:04:28,13640,0,44
"Even in the midst of these challenging times, we know that freedom isn’t free and we are grateful every day for all of the men and women who served and fell in battle. <U+0001F1FA><U+0001F1F8> https://t.co/dAPfXmwAXV",2020-05-25 15:04:26,1346,0,139
"Today we remember and honor those who served and did not come home. America will never forget the brave men and women who laid down their lives and paid the ultimate sacrifice for our freedom. God Bless our fallen heroes. #MemorialDay https://t.co/yGq1pPkSbV",2020-05-25 15:04:23,1799,0,140
"Today is Memorial Day in America. Now more than ever, we will remember and honor all the men and women throughout the generations who defended our freedom at the cost of their lives. God bless them all and God bless America. https://t.co/6b83UsopZv",2020-05-25 11:36:39,4715,0,140
"Thank you @WaffleHouse! President @realDonaldTrump and our Administration will stop at nothing to restore our economy as we continue to safely reopen this Nation. We are on our way back, America! https://t.co/oCKuUuA6vz",2020-05-22 22:24:32,865,0,140
".@GovKemp and I were happy to dine at Star Café today! Because of the Paycheck Protection Program, Star Café was able to keep all of their staff and bring them back up to 100% pay. #AmericaStronger https://t.co/w0f5Uel9jk",2020-05-22 19:07:20,650,0,140
"Thank you Danny and Angie Hamilton for the warm welcome at Star Café. It’s great to be in Georgia with @GovKemp where restaurants and small businesses are reopening and America is coming back! https://t.co/Qh3rx2CRfm",2020-05-22 18:54:30,411,0,140
"LIVE: POTUS participates in Rolling to Remember Ceremony https://t.co/yRkXcrNUKH",2020-05-22 17:22:55,1894,0,96
"As a Nation, we mourn every life lost to the Coronavirus pandemic and we join all of America in praying for the families who have lost a loved one. In honor of those precious lives, flags across America will fly at half-staff through May 24th. https://t.co/8c6ebXSUcw",2020-05-22 17:22:46,545,0,140
"Wheels up to Georgia with @SecGeneScalia for a roundtable discussion with restaurant industry leaders and @GovKemp. We are Opening Up America Again in a safe and responsible way!",2020-05-22 17:22:45,990,0,139
"https://t.co/3HMutqPH7J https://t.co/nkO5Vd2T3Y",2020-05-22 17:22:43,11436,0,44
"....On Monday, the flags will be at half-staff in honor of the men and women in our Military who have made the Ultimate Sacrifice for our Nation.",2020-05-22 17:22:39,16601,0,140
"I will be lowering the flags on all Federal Buildings and National Monuments to half-staff over the next three days in memory of the Americans we have lost to the CoronaVirus....",2020-05-22 17:22:37,33847,0,140
"Congratulations to John Ratcliffe on being confirmed as the Director of United States National Intelligence! John will continue to serve this Country well in his new role as he works to protect America’s interests and keep the people of this great Nation safe.",2020-05-22 17:22:28,1240,0,140
"We believe in Freedom in this Country! <U+0001F1FA><U+0001F1F8> https://t.co/OzoZpZ0Eu6",2020-05-22 17:22:25,644,0,81
"Because of the public-private parternship forged by President @realDonaldTrump, we are on track to produce 110,000 ventilators in 100 days. It’s nothing short of a National accomplishment that no one in America who has needed a ventilator has been denied a ventilator. https://t.co/3YloGPM7ul",2020-05-22 17:22:23,474,0,140
"Because of what the American people have done, we’re now in a position where all 50 states have begun to reopen the economy. We’re getting there, America!
https://t.co/9rvuSHgWQ4",2020-05-22 17:22:21,779,0,140
"Florida is leading the way to Open Up America Again! Businesses across the state are safely reopening their doors and we were thrilled to have had lunch at a great small business, @Bethsburgerbar! https://t.co/YISTHnu57z",2020-05-20 19:58:25,1735,0,140
"We are excited for the historic launch next week of American Astronauts into Space on an American Rocket from American soil. Even in the midst of the most challenging times, America moves forward. <U+0001F1FA><U+0001F1F8> https://t.co/23DRImV5iU",2020-05-20 17:13:58,916,0,140
"Our hearts are with those who were affected by the flooding in Central Michigan. President @realDonaldTrump and I are continuing to monitor the situation and we’re grateful for the swift and brave action of First Responders who rushed to help their neighbors.",2020-05-20 17:13:58,1587,0,140
"Heading to the great state of Florida to meet with @GovRonDeSantis, visit a nursing home to discuss care for our most vulnerable, and participate in a roundtable with hospitality and tourism industry leaders. https://t.co/wv5kuXquIa",2020-05-20 17:13:58,1078,0,140
"Thanks to President @realDonaldTrump, America’s Governors, our amazing health care workers and people of this Great Country, we’re on our way America. We will come back bigger and better than ever before. <U+0001F1FA><U+0001F1F8>",2020-05-20 03:17:58,538,0,140
"Since Day One, President @realDonaldTrump has had no higher priority than the health and safety of the American people. https://t.co/Tmua4J31wU",2020-05-20 03:17:55,1340,0,140
"On behalf of a grateful Nation, thank you to @NASA astronauts @AstroBehnken and @Astro_Doug who are preparing to launch to the International Space Station. We’re grateful for your courage and service to our Country as we revive an era of American leadership in space! https://t.co/y3lciNDgxW",2020-05-19 20:00:50,342,0,139
"Honored to chair the National Space Council meeting today. Under President @realDonaldTrump’s leadership and because of the hard work of everyone at @NASA, the United States is once again launching American astronauts into space on American rockets from American soil. <U+0001F1FA><U+0001F1F8> https://t.co/qxFzdHCRfw",2020-05-19 20:00:48,559,0,140
"Upon the death of Abner, the Bible tells us David said “do you not know that a prince &amp; a great man has fallen today?” Ravi was such a man &amp; he will be missed. Karen &amp; I send our deepest sympathies to his family and know he heard “Well done good and faithful servant.” https://t.co/x8Bsor8OUv",2020-05-19 18:44:17,1720,0,144
"Deeply saddened to learn of the passing of Ravi Zacharias, a Christian apologist whose ministry for the gospel of Jesus Christ impacted millions around the world. Ravi was a man of faith who could “rightly handle the word of truth” like few others in our time &amp; he was my friend.",2020-05-19 18:44:15,2012,0,140
"In our call with Governors today, Dr. Fauci shared exciting news from biotech company, Moderna! The first potential Coronavirus vaccine has shown promising results in a clinical trial. 45 participants received 2 doses of the vaccine &amp; all 45 produced antibodies.",2020-05-19 01:50:02,2073,0,140
"Productive day at the @WhiteHouse. Honored to join President @realDonaldTrump for a roundtable with Restaurant Executives and a Conference call with our Governors. As a Nation, we have completed 11 million tests and we are well on our way to safely Opening Up America Again! https://t.co/wvkZ9RpOML",2020-05-19 01:50:01,1287,0,140
"Thoughtful discussion during today’s governors’ briefing on the well-being of our nation’s children, where I emphasized the need for states to come together to support mental health &amp; well-being &amp; to protect children from the deadly effects of abuse &amp; opioid addiction. #BeBest https://t.co/8TpwBIENPB",2020-05-19 00:56:24,5331,0,140
"Great Videoconference Call today with President @realDonaldTrump, @FLOTUS &amp; America’s Governors. Discussed reopening guidelines, promising progress towards a vaccine &amp; the decisive action our Administration has taken to treat mental health &amp; provide resources for child welfare.",2020-05-19 00:56:20,2371,0,144
"The Atlanta Zoo safely reopened its doors this weekend to patrons. We’re getting there America! #AmericaStronger
https://t.co/DKHgo5Bvbv",2020-05-18 16:03:10,670,0,140
"Great news from the Sunshine State! With @GovRonDeSantis’ Phase One reopening plan in effect, Floridians can now go out to eat and workout. #AmericaStronger https://t.co/7f7GSpkfwX",2020-05-18 14:28:33,805,0,139
"As President @realDonaldTrump signed the proclamation in honor of Armed Forces Day, the Space Force flag was presented for the first time in the Oval Office! https://t.co/ZiI3G0uWwP",2020-05-18 14:28:31,1486,0,139
"Recent data ""made me feel even more confident that we will be able to deliver a few hundred million doses of vaccine by the end of 2020,"" said Dr. Moncef Slaoui, who will serve as chief scientist for Operation Warp Speed. https://t.co/gUCIg2n3Wi",2020-05-18 14:28:30,1354,0,140
"Today, the @SpaceForceDoD successfully launched the next mission of the X-37B space plane from Cape Canaveral Air Force Station. American superiority in Space is vital to protect our way of life, and @SpaceForceDoD will meet emerging threats with American strength!",2020-05-18 14:28:27,2363,0,140
"Joined Rush Limbaugh to talk about the great progress being made to safely reopen America.
 
Listen now: https://t.co/AYQoeusaw5",2020-05-15 20:51:21,489,0,140
"On this Peace Officers Memorial Day, while we can't gather at the U.S. Capitol, Americans will still pause to honor Officers who lost their lives in the line of duty in the past year. We will never forget those who fell on the Thin Blue Line, &amp; their families are in our prayers. https://t.co/XLGtzJbp2H",2020-05-15 18:30:56,714,0,140
"Great work @Owens_Minor! On behalf of the American People, THANK YOU! https://t.co/NEulBS70bz https://t.co/PmB81mn8JL",2020-05-15 12:56:49,11398,0,114
"https://t.co/FsXVUaVH7R",2020-05-15 12:56:47,512,0,39
"Two years ago today, President @realDonaldTrump delivered on his promise to the American people and moved the US Embassy to Jerusalem, the Capital of the State of Israel. Under this President and this Administration, America Stands With Israel! <U+0001F1FA><U+0001F1F8> <U+0001F1EE><U+0001F1F1> https://t.co/lPz87YwDRJ",2020-05-15 12:56:46,1457,0,140
"LIVE: POTUS Delivers Remarks at Owens &amp; Minor Distribution Center https://t.co/fNGahKPXpr",2020-05-15 12:56:42,2083,0,109
"We’re making great progress on Opening Up America Again in a safe and responsible way! #AmericaStronger
https://t.co/u4kPdFQZ5T",2020-05-15 12:56:39,732,0,140
"Teleconference today with University &amp; College Presidents from many of the top schools in America about President @realDonaldTrump’s vision to reopen Universities &amp; Colleges. These great leaders of Higher Education are stepping up to safely return students to campus this Fall! https://t.co/TBzOxZv4yG",2020-05-13 22:05:50,1078,0,144
"Good meeting of @WhiteHouse Coronavirus Task Force today. Thanks to President @realDonaldTrump’s leadership and the efforts of the American people, we’ve saved lives, Slowed the Spread and states are Opening Up Again.

Thanks to all you've done, we're getting there, America! <U+0001F1FA><U+0001F1F8> https://t.co/w3CePoEGkh",2020-05-12 22:29:47,1418,0,140
"LIVE: President @realDonaldTrump delivers remarks on testing https://t.co/m2HCbBcA5o",2020-05-12 22:29:44,7589,0,100
"During National Police Week, we honor the brave men and women around this Country serving on the thin blue line and we pause to remember all those who have lost their lives in the line of duty. We stand with America’s Police Officers! https://t.co/rT0az29V46",2020-05-12 22:29:41,1027,0,140
"Great Conference Call at the @WhiteHouse with America’s Governors today. Discussed rapid expansion of testing, PPE shipments to nursing homes, more than 4.2 million loans to Small Businesses through paycheck protection &amp; state plans to Open Up America Again. Great progress! <U+0001F1FA><U+0001F1F8> https://t.co/XAOs7rtkH4",2020-05-12 22:29:35,1051,0,140
"https://t.co/oHII3nQLfk",2020-05-10 15:32:45,570,0,39
"Happy Mother’s Day to All of America’s Moms, especially to my amazing mom, Nancy Fritsch, and my wonderful wife and the best mom our 3 kids could ever have, @SecondLady Karen Pence! <U+2764><U+FE0F> #MothersDay https://t.co/bU8lQSO2Fl",2020-05-10 15:32:45,1148,0,140
"As you know, I designated this day to be a National Day of Prayer. As our Nation heals, our Spirit has never been Stronger! https://t.co/WWhvzsSDWq",2020-05-07 17:04:48,25437,0,140
"“Do not be anxious about anything, but in every situation, by prayer and petition, with thanksgiving, present your requests to God. 7 And the peace of God, which transcends all understanding, will guard your hearts and your minds in Christ Jesus.” 

Philippians 4:6-7",2020-05-07 17:04:47,878,0,140
"On this #NationalDayofPrayer, let’s remember the families who have lost loved ones &amp; those struggling with the Coronavirus in our prayers. Let’s also pray for the healthcare workers &amp; first responders, who have cared for our families as if they were their own. God Bless them all.",2020-05-07 17:04:42,1346,0,143
"The call is out and we need the best and brightest to join the 6th Branch of the US Armed Forces, the @SpaceForceDoD! <U+0001F1FA><U+0001F1F8> https://t.co/1lph7mKebn",2020-05-06 19:19:39,1842,0,140
"On behalf of a grateful Nation, thank you to the over 3 million nurses around the Country who work tirelessly day in and day out to care for the American people. You are truly heroes and an inspiration to us all! #NationalNursesDay https://t.co/R2m9CgzhDr",2020-05-06 19:19:37,1010,0,140
"https://t.co/IRGbWSNqq7",2020-05-05 21:50:26,376,0,39
"Thank you to America’s teachers for shaping the minds of students across the Country and giving them a place to learn, grow, and thrive! #NationalTeacherDay
https://t.co/p0OgjbYlMT",2020-05-05 21:50:24,500,0,140
"President @realDonaldTrump will deliver remarks at the @honeywell mask production facility in Phoenix, Arizona!

Watch live at 4:30 p.m. ET: https://t.co/EmsdctGWtd https://t.co/lz9Ywik2U3",2020-05-05 21:50:23,554,0,140
"Happy #NationalTeacherDay to all the amazing and dedicated teachers, educators, and professors. You inspire your students with a love of learning, encourage them to achieve their dreams, and make lasting impacts on their lives. Thank YOU! <U+0001F4DA><U+0001F3A8> https://t.co/HRL4UNkBzr",2020-05-05 21:50:21,311,0,140
"https://t.co/BRDG9A05N0",2020-05-05 15:27:16,621,0,39
"Productive Conference Call with America’s Governors &amp; the @WhiteHouse Coronavirus Task Force today. Discussed the great progress in states across the Country on expanding testing, delivery of supplies &amp; critical PPE &amp; state plans for Opening Up America Again! <U+0001F1FA><U+0001F1F8> https://t.co/2HazKtc4D6",2020-05-05 00:15:18,1215,0,144
"Infrastructure is a priority for both parties—and it's time to get the job done for the American people! https://t.co/Mr7LUB2gFY",2020-05-04 22:23:36,2029,0,140
"We cannot experience an American Comeback if we stand idly by while the rights of the men and women of this great Country are infringed. Thank you the @TheJusticeDept for acting quickly to protect prayer and worship during these unprecedented times. https://t.co/0cR0Uh0v3I",2020-05-04 22:23:34,2034,0,140
"This Administration's first priority is protecting American workers—and we're putting $3 trillion into the economy to make it happen. https://t.co/aADZwysd2u",2020-05-04 22:23:32,1011,0,139
"May is a special month as we celebrate all the servicemen &amp; women, present &amp; past, who have answered the honorable call to serve. Thank YOU for your brave service and to all the spouses and children who serve right alongside you. <U+0001F1FA><U+0001F1F8>#MilitaryAppreciationMonth https://t.co/A0Nkv53Dg3",2020-05-04 22:23:29,484,0,147
"Vice President @Mike_Pence: ""The immediate way we deal with joblessness is by opening up America again."" https://t.co/baikvYKS6q",2020-05-04 22:23:27,2311,0,140
"Because of the hard work of the American people, we are seeing great progress all over the Country. Under President @realDonaldTrump’s leadership, we will get this economy rolling again and bring America all the way back. https://t.co/iHWtXC2QjM",2020-05-04 22:23:24,760,0,140
"If everyone continues to follow President @realDonaldTrump’s guidelines and the advice of their state and local authorities, we are going to see an American Comeback. https://t.co/OwZi57Zso4",2020-05-04 22:23:23,1865,0,140
"Thank You America! Because of all you’ve done, we’re Slowing the Spread &amp; Saving Lives. To Open Up America, Now more than ever, Let’s follow the guidance in the President’s Plan &amp; listen to state &amp; local authorities. Together, we can Heal Our Land &amp; Get America Working Again! <U+0001F1FA><U+0001F1F8> https://t.co/ttBovp9sYh",2020-05-04 22:23:16,614,0,144
"Since the first days of this pandemic, President @realDonaldTrump has brought a whole of America response &amp; we’re making great progress. Thank you to the hard working men &amp; women who have spent countless hours making critical equipment &amp; doing their part to help their neighbors. https://t.co/JBEz5V9fdD",2020-05-01 00:43:02,6128,0,144
